sum 60,,,,,,,,,,,
,,,,,,,,,,,
2019/10/10,327,6,12,13,23,27,,0.018348624,0.036697248,0.039755352,0.070336391
2019/10/11,344,7,9,11,14,19,,0.020348837,0.026162791,0.031976744,0.040697674
2019/10/12,363,7,12,19,25,29,,0.019283747,0.033057851,0.052341598,0.068870523
2019/10/13,224,8,12,13,18,19,,0.035714286,0.053571429,0.058035714,0.080357143
2019/10/14,321,3,8,11,13,22,,0.009345794,0.024922118,0.034267913,0.040498442
2019/10/15,338,6,10,13,18,23,,0.017751479,0.029585799,0.038461538,0.053254438
2019/10/16,343,15,18,20,24,33,,0.043731778,0.052478134,0.058309038,0.069970845
2019/10/17,333,7,18,23,28,34,,0.021021021,0.054054054,0.069069069,0.084084084
2019/10/18,392,14,21,28,36,41,,0.035714286,0.053571429,0.071428571,0.091836735
2019/10/19,247,4,8,10,11,11,,0.016194332,0.032388664,0.04048583,0.044534413
2019/10/20,188,8,10,10,14,19,,0.042553191,0.053191489,0.053191489,0.074468085
2019/10/21,318,7,11,14,16,19,,0.022012579,0.034591195,0.044025157,0.050314465
2019/10/22,313,9,19,19,28,31,,0.028753994,0.060702875,0.060702875,0.089456869
2019/10/23,332,12,19,20,28,31,,0.036144578,0.057228916,0.060240964,0.084337349
2019/10/24,358,3,13,15,23,28,,0.008379888,0.036312849,0.041899441,0.06424581
2019/10/25,360,5,15,21,31,40,,0.013888889,0.041666667,0.058333333,0.086111111
2019/10/26,213,4,15,20,32,35,,0.018779343,0.070422535,0.093896714,0.150234742
2019/10/29,270,10,15,16,22,30,,0.037037037,0.055555556,0.059259259,0.081481481
2019/10/30,237,7,14,16,20,23,,0.029535865,0.05907173,0.067510549,0.084388186
2019/10/31,307,10,18,23,25,30,,0.03257329,0.058631922,0.074918567,0.081433225
2019/11/1,337,4,9,11,16,23,,0.011869436,0.026706231,0.03264095,0.047477745
2019/11/2,190,4,10,11,16,18,,0.021052632,0.052631579,0.057894737,0.084210526
2019/11/3,130,0,1,1,3,4,,0,0.007692308,0.007692308,0.023076923
2019/11/4,252,0,2,5,7,15,,0,0.007936508,0.01984127,0.027777778
2019/11/5,231,54,107,144,177,203,,0.233766234,0.463203463,0.623376623,0.766233766
2019/11/6,233,69,116,151,188,205,,0.296137339,0.497854077,0.64806867,0.806866953
2019/11/7,265,66,125,172,208,226,,0.249056604,0.471698113,0.649056604,0.78490566
2019/11/8,309,80,160,211,242,270,,0.258899676,0.517799353,0.682847896,0.783171521
2019/11/9,212,53,95,127,159,172,,0.25,0.448113208,0.599056604,0.75
2019/11/10,155,21,33,41,48,58,,0.135483871,0.212903226,0.264516129,0.309677419
2019/11/11,250,36,73,90,118,132,,0.144,0.292,0.36,0.472
2019/11/12,319,44,84,110,142,153,,0.137931034,0.263322884,0.344827586,0.445141066
2019/11/13,346,47,96,121,165,186,,0.13583815,0.277456647,0.349710983,0.476878613
2019/11/14,309,31,71,101,129,142,,0.100323625,0.229773463,0.326860841,0.417475728
2019/11/15,338,50,130,161,204,218,,0.147928994,0.384615385,0.476331361,0.603550296
2019/11/16,198,24,62,74,96,109,,0.121212121,0.313131313,0.373737374,0.484848485
2019/11/17,180,33,60,87,106,116,,0.183333333,0.333333333,0.483333333,0.588888889
2019/11/18,286,35,84,112,146,168,,0.122377622,0.293706294,0.391608392,0.51048951
2019/11/19,284,30,90,107,151,164,,0.105633803,0.316901408,0.376760563,0.531690141
2019/11/20,265,33,80,106,138,156,,0.124528302,0.301886792,0.4,0.520754717
2019/11/21,297,36,93,118,150,168,,0.121212121,0.313131313,0.397306397,0.505050505
2019/11/22,333,39,97,127,168,185,,0.117117117,0.291291291,0.381381381,0.504504505
2019/11/23,176,21,45,60,85,96,,0.119318182,0.255681818,0.340909091,0.482954545
,,,,,,,,,,,
,,,,,,,,,,,
gru 60,,,,,,,,,,,
,,,,,,,,,,,
2019/9/2,117,23,52,84,97,101,,0.196581197,0.444444444,0.717948718,0.829059829
2019/9/3,216,40,113,157,178,183,,0.185185185,0.523148148,0.726851852,0.824074074
2019/9/4,280,53,157,215,240,245,,0.189285714,0.560714286,0.767857143,0.857142857
2019/9/5,292,57,150,200,236,245,,0.195205479,0.51369863,0.684931507,0.808219178
2019/9/6,362,76,150,192,252,264,,0.209944751,0.414364641,0.53038674,0.696132597
2019/9/7,253,59,109,151,199,206,,0.233201581,0.43083004,0.596837945,0.786561265
2019/9/8,187,46,87,112,138,141,,0.245989305,0.465240642,0.598930481,0.737967914
2019/9/9,311,49,100,128,159,165,,0.15755627,0.321543408,0.411575563,0.511254019
2019/9/10,274,54,119,160,207,224,,0.197080292,0.434306569,0.583941606,0.755474453
2019/9/11,305,68,128,174,223,232,,0.22295082,0.419672131,0.570491803,0.731147541
2019/9/12,397,78,168,230,280,301,,0.196473552,0.423173804,0.579345088,0.705289673
2019/9/13,197,40,83,112,132,140,,0.203045685,0.421319797,0.568527919,0.670050761
2019/9/14,206,30,73,99,119,123,,0.145631068,0.354368932,0.480582524,0.577669903
2019/9/15,191,17,44,72,89,96,,0.089005236,0.230366492,0.376963351,0.465968586
2019/9/16,300,50,104,132,170,179,,0.166666667,0.346666667,0.44,0.566666667
2019/9/17,307,35,78,101,127,140,,0.114006515,0.254071661,0.328990228,0.413680782
2019/9/18,338,33,71,89,106,115,,0.097633136,0.210059172,0.263313609,0.313609467
2019/9/19,365,38,63,73,90,100,,0.104109589,0.17260274,0.2,0.246575342
2019/9/20,392,47,70,84,101,107,,0.119897959,0.178571429,0.214285714,0.257653061
2019/9/21,228,8,17,20,27,31,,0.035087719,0.074561404,0.087719298,0.118421053
2019/9/22,204,4,9,12,13,15,,0.019607843,0.044117647,0.058823529,0.06372549
2019/9/23,313,8,15,19,24,29,,0.025559105,0.047923323,0.060702875,0.076677316
2019/9/24,318,13,19,25,36,41,,0.040880503,0.059748428,0.078616352,0.113207547
2019/9/25,310,11,23,29,33,41,,0.035483871,0.074193548,0.093548387,0.106451613
2019/9/26,331,12,20,21,28,33,,0.036253776,0.060422961,0.063444109,0.084592145
2019/9/27,391,13,22,25,32,37,,0.033248082,0.056265985,0.063938619,0.081841432
2019/9/28,216,6,13,17,20,23,,0.027777778,0.060185185,0.078703704,0.092592593
2019/9/29,325,11,21,27,34,37,,0.033846154,0.064615385,0.083076923,0.104615385
2019/9/30,433,27,55,60,78,85,,0.062355658,0.127020785,0.138568129,0.180138568
2019/10/1,254,45,89,119,182,200,,0.177165354,0.350393701,0.468503937,0.716535433
2019/10/2,247,43,100,136,195,215,,0.174089069,0.4048583,0.550607287,0.789473684
2019/10/3,235,17,30,36,54,58,,0.072340426,0.127659574,0.153191489,0.229787234
2019/10/4,288,36,77,86,106,112,,0.125,0.267361111,0.298611111,0.368055556
2019/10/5,226,19,36,52,69,73,,0.084070796,0.159292035,0.230088496,0.305309735
2019/10/6,235,27,52,68,88,91,,0.114893617,0.221276596,0.289361702,0.374468085
2019/10/7,218,28,55,64,81,89,,0.128440367,0.252293578,0.293577982,0.371559633
2019/10/8,304,38,103,133,192,201,,0.125,0.338815789,0.4375,0.631578947
2019/10/9,317,42,107,142,226,240,,0.132492114,0.337539432,0.447949527,0.712933754
2019/10/10,327,43,119,154,230,242,,0.131498471,0.363914373,0.470948012,0.703363914
2019/10/11,344,25,75,98,135,146,,0.072674419,0.218023256,0.284883721,0.39244186
2019/10/12,363,27,96,125,186,205,,0.074380165,0.26446281,0.344352617,0.512396694
2019/10/13,224,25,60,79,104,108,,0.111607143,0.267857143,0.352678571,0.464285714
2019/10/14,321,37,77,99,131,141,,0.115264798,0.239875389,0.308411215,0.408099688
2019/10/15,338,53,149,206,276,292,,0.156804734,0.440828402,0.609467456,0.816568047
2019/10/16,343,70,169,203,260,273,,0.204081633,0.49271137,0.591836735,0.758017493
2019/10/17,333,40,99,138,173,192,,0.12012012,0.297297297,0.414414414,0.51951952
2019/10/18,392,52,110,140,176,198,,0.132653061,0.280612245,0.357142857,0.448979592
2019/10/19,247,67,122,168,197,206,,0.271255061,0.493927126,0.680161943,0.79757085
2019/10/20,188,47,88,125,149,156,,0.25,0.468085106,0.664893617,0.792553191
2019/10/21,318,69,118,160,200,209,,0.216981132,0.371069182,0.503144654,0.628930818
2019/10/22,313,67,123,167,203,220,,0.214057508,0.392971246,0.533546326,0.6485623
2019/10/23,332,50,115,138,159,174,,0.15060241,0.346385542,0.415662651,0.478915663
2019/10/24,358,78,136,189,229,247,,0.217877095,0.379888268,0.527932961,0.639664804
2019/10/25,360,57,109,139,162,173,,0.158333333,0.302777778,0.386111111,0.45
2019/10/26,213,50,99,143,178,192,,0.234741784,0.464788732,0.671361502,0.835680751
2019/10/29,270,72,130,165,206,224,,0.266666667,0.481481481,0.611111111,0.762962963
2019/10/30,237,69,111,132,162,170,,0.291139241,0.46835443,0.556962025,0.683544304
2019/10/31,307,84,131,161,208,233,,0.273615635,0.426710098,0.524429967,0.67752443
2019/11/1,337,60,121,152,185,200,,0.178041543,0.359050445,0.451038576,0.548961424
2019/11/2,190,49,94,121,151,163,,0.257894737,0.494736842,0.636842105,0.794736842
2019/11/3,130,31,61,69,90,97,,0.238461538,0.469230769,0.530769231,0.692307692
2019/11/4,252,58,99,141,170,191,,0.23015873,0.392857143,0.55952381,0.674603175
2019/11/5,231,47,100,134,159,179,,0.203463203,0.432900433,0.58008658,0.688311688
2019/11/6,233,64,95,128,164,180,,0.274678112,0.407725322,0.549356223,0.703862661
2019/11/7,265,64,116,156,186,205,,0.241509434,0.437735849,0.588679245,0.701886792
2019/11/8,309,80,161,209,240,269,,0.258899676,0.521035599,0.676375405,0.776699029
2019/11/9,212,55,97,127,154,165,,0.259433962,0.45754717,0.599056604,0.726415094
2019/11/10,155,38,72,100,119,123,,0.24516129,0.464516129,0.64516129,0.767741935
2019/11/11,250,51,110,146,188,206,,0.204,0.44,0.584,0.752
2019/11/12,319,67,131,176,229,243,,0.210031348,0.410658307,0.551724138,0.717868339
2019/11/13,346,55,114,139,182,203,,0.158959538,0.329479769,0.401734104,0.526011561
2019/11/14,309,41,89,124,160,177,,0.132686084,0.28802589,0.401294498,0.517799353
2019/11/15,338,39,88,115,148,164,,0.115384615,0.26035503,0.340236686,0.437869822
2019/11/16,198,29,66,93,115,126,,0.146464646,0.333333333,0.46969697,0.580808081
