2019-09-01 15:11:54;27908;1247239;87693;87699;10010;1;view;87694
2019-09-01 15:11:54;27908;1247239;87693;87694;10010;2;click;87694
2019-09-01 15:34:33;2530566;1950528;86861;86862;10110;1;click;0
2019-09-01 15:54:02;2666020;2610184;87097;87101;10110;1;click;87098
2019-09-01 15:54:08;2666020;2610184;87097;87101;10110;1;click;87098
2019-09-01 16:23:44;3177292;3687244;54377;54379;10100;1;click;54378
2019-09-01 16:24:54;616314;3687106;55312;55313;10100;1;click;55313
2019-09-01 16:26:41;1216882;1221676;86956;86957;10100;1;click;86960
2019-09-01 16:48:09;1755782;1742789;86947;86951;10110;1;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86948;10010;2;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86950;10100;3;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86952;10010;4;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86953;10010;5;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86954;10010;6;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86949;10100;7;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86948;10110;8;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86951;10100;9;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86948;10100;10;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86951;10010;11;view;86955
2019-09-01 16:48:09;1755782;1742789;86947;86949;10110;12;view;86955
2019-09-01 16:48:09;1755782;1742789;86939, 86947;86948, 86949, 86951, 86952, 86953, 86954, 86940, 86941, 86943;30010;13;click;86955
2019-09-01 17:29:29;1155690;3681735;89761;89762;10100;1;view;602370
2019-09-01 17:29:29;1155690;3681735;89761;89767;10100;2;view;602370
2019-09-01 17:29:29;1155690;3681735;89761;89762, 89763, 89764, 89765;20110;3;view;602370
2019-09-01 17:29:29;1155690;3681735;89761;89771;10100;4;view;602370
2019-09-01 17:29:29;1155690;3681735;89761;89765;10100;5;view;602370
2019-09-01 17:29:29;1155690;3681735;89761;89778;10100;6;view;602370
2019-09-01 17:29:29;1155690;3681735;89761;89762, 89763, 89764;20100;7;click;602370
2019-09-01 17:40:23;164344;169902;86991;86993;10010;1;click;505098
2019-09-01 18:08:50;3373090;3409475;54456;54458;10010;1;click;54457
2019-09-01 18:10:03;1946810;3684566;54377;54379;10100;1;view;54378
2019-09-01 18:10:03;1946810;3684566;54377;54378, 54379;20110;2;click;54378
2019-09-01 18:12:48;3671660;3613792;87004;87008;10010;1;click;0
2019-09-01 18:29:57;3250818;3276036;54515;54518;10100;1;click;54518
2019-09-01 18:39:33;3216526;3325729;55385;55386, 55387;20100;1;view;55386
2019-09-01 18:39:33;3216526;3325729;55385;55386;10010;2;click;55386
2019-09-01 18:41:33;675106;672916;86889;86893;10010;1;click;522574
2019-09-01 18:46:57;3751822;3683555;54460;54464;10010;1;click;512817
2019-09-01 18:55:34;1879876;1864086;87347;87350;10100;1;click;87348
2019-09-01 19:12:45;3340500;3382354;86861;86862;10110;1;view;569647
2019-09-01 19:12:45;3340500;3382354;86861;86863;10110;2;click;569647
2019-09-01 19:19:25;1290790;3687618;54872;54875;10100;1;view;54873
2019-09-01 19:19:25;1290790;3687618;54872, 54876;54873, 54874, 54875, 54877;30100;2;view;54873
2019-09-01 19:19:25;1290790;3687618;54872;54873;10100;3;click;54873
2019-09-01 19:20:25;1290790;3687618;54872;54875;10100;1;view;54873
2019-09-01 19:20:25;1290790;3687618;54872, 54876;54873, 54874, 54875, 54877;30100;2;view;54873
2019-09-01 19:20:25;1290790;3687618;54872;54873;10100;3;click;54873
2019-09-01 20:32:41;2661932;3686883;86791;86792, 86793;20110;1;click;86792
2019-09-01 20:36:39;2436956;3246965;54504;54505, 54506;20100;1;click;54505
2019-09-01 20:39:42;2436956;3246965;54504;54505, 54506;20100;1;click;54506
2019-09-01 20:39:55;2436956;3246965;54504;54505, 54506;20100;1;click;54506
2019-09-01 20:44:58;2436956;3246965;54504;54505, 54506;20100;1;click;54505
2019-09-01 20:45:19;2436956;3246965;54498, 54495;54496, 54497, 54500, 54501, 54502, 54503;30100;1;view;54497
2019-09-01 20:45:19;2436956;3246965;54495;54496, 54497;20100;2;view;54497
2019-09-01 20:45:19;2436956;3246965;54495;54496;10100;3;view;54497
2019-09-01 20:45:19;2436956;3246965;54495;54497;10100;4;view;54497
2019-09-01 20:45:19;2436956;3246965;54498, 54495;54496, 54497, 54499;30100;5;view;54497
2019-09-01 20:45:19;2436956;3246965;54498, 54495;54496, 54499, 54500, 54501;30100;6;view;54497
2019-09-01 20:45:19;2436956;3246965;54483, 54495;54496, 54497, 54484, 54485, 54486;30110;7;click;54497
2019-09-01 20:48:33;2663784;2608101;54515;54518;10100;1;view;0
2019-09-01 20:48:33;2663784;2608101;54515;54519;10100;2;view;0
2019-09-01 20:48:33;2663784;2608101;54515, 54510;54511, 54512, 54513, 54516, 54517, 54520;30010;3;view;0
2019-09-01 20:48:33;2663784;2608101;54515;54516;10100;4;view;0
2019-09-01 20:48:33;2663784;2608101;54515;54517;10100;5;view;0
2019-09-01 20:48:33;2663784;2608101;54515;54517;10110;6;view;0
2019-09-01 20:48:33;2663784;2608101;54515;54516;10110;7;click;0
2019-09-01 20:50:34;3582170;3687733;54377;54379;10100;1;click;54378
2019-09-01 20:57:00;3154548;3165989;86861;86862;10110;1;click;0
2019-09-01 21:21:43;865638;1164251;87182;87188;10010;1;click;513499
2019-09-01 21:22:54;2776408;3659370;86889;86893;10010;1;click;86890
2019-09-01 21:48:39;2219414;2521716;87237;87238;10110;1;click;0
2019-09-01 22:11:16;3752096;2964328;54456;54458;10010;1;click;505298
2019-09-01 22:30:01;1794298;1779079;351192;351193;10100;1;view;351194
2019-09-01 22:30:01;1794298;1779079;351192;351194;10100;2;click;351194
2019-09-01 22:30:10;2431924;2391041;86889;86893;10010;1;view;86890
2019-09-01 22:30:10;2431924;2391041;86889;86895;10100;2;view;86890
2019-09-01 22:30:10;2431924;2391041;86889;86899;10010;3;view;86890
2019-09-01 22:30:10;2431924;2391041;86889;86891;10100;4;view;86890
2019-09-01 22:30:10;2431924;2391041;86889;86890;10010;5;click;86890
2019-09-01 22:37:48;3732282;3683096;86991;86993;10010;1;click;86992
2019-09-01 22:55:36;3754804;3687964;58079;58080;10110;1;click;58080
2019-09-01 22:55:41;1662178;3687926;87526;87528, 87529, 87527;20100;1;click;87527
2019-09-01 23:32:48;1819274;1803806;87776;87777;10110;1;click;87777
2019-09-01 23:58:05;1539458;3464728;86867;86871;10010;1;click;86871
